	d1	d2	chat	sentences	date
3450	26.163866	-12.375685	O Estado de S. Paulo	🚨 Desemprego bate recorde na pandemia e atinge 13,7 milhões de brasileiros, aponta IBGE	2020-09-18
3451	-6.8702703	30.391546	O Estado de S. Paulo	😷 Mundo chega a 30 milhões de casos de coronavírus e países retomam lockdowns	2020-09-18
3452	22.05844	27.750809	O Estado de S. Paulo	👥 Ministro do Turismo é o 7º que foi à posse de Fux a ser diagnosticado com covid	2020-09-18
3453	7.3735256	14.89585	O Estado de S. Paulo	⚖️ Tese de que reeleição no Congressso é tema interno  ganha força no Supremo	2020-09-18
3454	29.947205	25.902372	O Estado de S. Paulo	👉 IgNobel: Bolsonaro e Trump ganham prêmio de mais irrelevantes da ciência por gestão da pandemia	2020-09-18
3455	-13.946625	-11.605512	O Estado de S. Paulo	➡️ CONTEÚDO PATROCINADO: O ativo digital lastreado em ouro é nova opção ao investidor	2020-09-18
3456	-13.79263	-15.11035	O Estado de S. Paulo	  O Mercado Bitcoin permite investir a partir de R$ 50 em Pax Gold, lastreado no metal negociado na bolsa americana 	2020-09-18
3457	10.733337	7.545474	O Estado de S. Paulo	🚨 Contratos assinados na gestão Dilma por atual ministro da Infraestrutura, Tarcísio de Freitas, entram na mira da PF por suspeita de corrupção	2020-09-23
3458	22.020885	27.716846	O Estado de S. Paulo	⚖️ Cármen Lúcia é a 9ª autoridade a contrair covid após posse de Fux	2020-09-23
3459	0.15102138	-5.9309793	O Estado de S. Paulo	🚙 Localiza e Unidas anunciam acordo para fusão que cria nova empresa de R$ 48 bilhões	2020-09-23
3460	29.122736	16.70509	O Estado de S. Paulo	🔥 'Com aposta ambiental dobrada na ONU, Bolsonaro se arrisca a virar um Nero de opereta'; leia a coluna de Wilton Tosta	2020-09-23
3461	-2.1516829	-4.776805	O Estado de S. Paulo	📀 Marvin Gaye desbanca Beatles em lista com os 500 Melhores Discos de Todos os Tempos da Rolling Stone	2020-09-23
3462	-26.731178	15.998984	O Estado de S. Paulo	📈 Puxada por alimentos e gasolina, inflação sobe 0,64% em setembro, maior alta para o mês desde 2003	2020-10-09
3463	31.616327	-11.513988	O Estado de S. Paulo	🔥 Desmatamento da Amazônia cai pelo 3º mês consecutivo, mas queimadas sobem	2020-10-09
3464	6.22607	-4.82188	O Estado de S. Paulo	👥 Cotado para assumir Secretaria-Geral, almirante Flávio Rocha virou administrador de conflitos no Planalto	2020-10-09
3465	27.727022	23.014675	O Estado de S. Paulo	👉 'Auxílio emergencial não é para sempre; é caro demais para a União', diz Bolsonaro	2020-10-09
3466	-7.381455	14.532564	O Estado de S. Paulo	🏐 Relator nega participação de entidades no caso de Carol Solberg no STJD; audiência segue sem data	2020-10-09
3467	-28.694242	4.844495	O Estado de S. Paulo	🏦 Grandes bancos já veem maior risco de agravamento da crise fiscal	2020-10-06
3468	-23.028208	-5.2987714	O Estado de S. Paulo	☄️ Nobel de Física vai para pesquisadores de buraco negro e segredos da Via Láctea	2020-10-06
3469	-18.317833	1.79389	O Estado de S. Paulo	👥 Quase metade das mulheres já sofreu assédio sexual no trabalho	2020-10-06
3470	20.054934	-3.4572315	O Estado de S. Paulo	🎒 Hora da volta às aulas em São Paulo deixa alunos mais ansiosos	2020-10-06
3471	11.7374525	-18.356352	O Estado de S. Paulo	➡️ Desautorizado por Bolsonaro, Guedes é teimoso e duro na queda; leia a coluna de Eliane Cantanhêde	2020-10-06
3472	-17.66355	-28.819796	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2020-10-06
3473	2.4657965	39.600082	O Estado de S. Paulo	💉 Discussão sobre obrigatoriedade da vacinação leva a corrida de projetos de lei no Congresso	2020-10-28
3474	-24.408821	13.942466	O Estado de S. Paulo	💵 Dólar bate quase R$ 5,80 com 2ª onda de covid na Europa e eleição nos EUA	2020-10-28
3475	31.920275	18.697813	O Estado de S. Paulo	👉 Sem citar nomes, ex-porta-voz critica Bolsonaro em artigo: 'O poder destrói'	2020-10-28
3476	-1.7750726	-1.438489	O Estado de S. Paulo	🛫 Presidente da Itapemirim: 'Ideia é atrair o passageiro do ônibus para fazer 1ª viagem de avião'	2020-10-28
3477	18.11368	-20.01699	O Estado de S. Paulo	➡️ CONTEÚDO PATROCINADO: Prepare-se para a transformação: o Novo Nissan Versa vem aí! Com design marcante, que alia modernidade com ousadia, nível de conforto impressionante e a mais inovadora tecnologia japonesa, o modelo irá elevar o padrão da categoria dos sedans brasileiros: 	2020-10-28
3478	6.9371734	36.06456	O Estado de S. Paulo	💉 Presidente da Anvisa ameaça ir ao Supremo contra brecha em MP para acelerar aval de vacina	2021-02-05
3479	-21.304527	7.7099037	O Estado de S. Paulo	🎒 Escolas particulares da Grande SP agora podem receber 70% dos alunos; estaduais, 35%	2021-02-05
3480	3.1215432	15.420016	O Estado de S. Paulo	⛽ Senador vê com 'perplexidade' plano de ICMS fixo para combustível	2021-02-05
3481	16.997406	-8.381899	O Estado de S. Paulo	🗣️ 'Brasil ainda vive mundo pré-Revolução Francesa', diz Eduardo Giannetti	2021-02-05
3482	-10.5346575	0.33989856	O Estado de S. Paulo	✝️ Morre o ator Christopher Plummer, de 'A Noviça Rebelde', aos 91 anos	2021-02-05
3483	-16.781647	-30.676184	O Estado de S. Paulo	📲 QUER CONTINUAR BEM INFORMADO? A newsletter Estadão Noite leva à sua caixa de e-mail, no fim do dia, os melhores conteúdos do nosso site	2021-02-05
3484	11.420049	11.399963	O Estado de S. Paulo	💰 Em última sessão presidida por Toffoli, CNJ aprova novo penduricalho para juízes	2020-09-11
3485	9.8486	-16.665781	O Estado de S. Paulo	⚖️ 'Em vez de defender o combate à corrupção, Fux citou a Lava Jato'; leia a coluna de Eliane Cantanhêde	2020-09-11
3486	20.94694	-13.231139	O Estado de S. Paulo	🌳 RETOMADA VERDE: Título verde movimenta US$ 8,1 bi no Brasil; para especialistas, potencial é de trilhão	2020-09-11
3487	-10.805487	13.476713	O Estado de S. Paulo	🌾 'Abrir a importação vai ser um tiro no pé', diz produtor de arroz	2020-09-11
3488	24.491098	-11.935123	O Estado de S. Paulo	📚 Cresce a leitura entre crianças, mas 48% dos brasileiros não leem, aponta pesquisa	2020-09-11
3489	-17.665316	-28.824	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2020-09-11
3490	-7.585391	8.479193	O Estado de S. Paulo	💰 'É dinheiro na veia do povo', diz Guedes sobre programas de transferência de renda	2020-09-30
3491	35.49328	6.787726	O Estado de S. Paulo	🇺🇸 Em debate com ofensas mútuas, Biden cita Brasil para atacar ação ambiental de Trump	2020-09-30
3492	20.115625	-2.7896993	O Estado de S. Paulo	⚖️ Após quase 200 anos, Grande São Paulo terá novo curso público de Direito	2020-09-30
3493	-0.2593668	12.98415	O Estado de S. Paulo	🚨 Justiça bloqueia R$ 730 mi de braço financeiro do PCC e interdita 73 empresas	2020-09-30
3494	-17.663544	-28.823967	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2020-09-30
3495	4.9005466	-13.316187	O Estado de S. Paulo	🏍️ CONTEÚDO PATROCINADO por #Honda: O Estadão e a Honda Motos promoverão o debate online ‘Motos e scooters como opção de mobilidade urbana no Brasil’, na próxima quinta-feira, 1 de outubro, às 17h30	2020-09-30
3496	-12.385493	-33.92241	O Estado de S. Paulo	 Acompanhe pelas redes sociais do jornal 	2020-09-30
3497	0.27018538	-7.5719433	O Estado de S. Paulo	➡️ Marcelo Godoy: 'Militares temem uso político de informações sobre pensões'	2020-09-14
3498	33.58736	-10.648649	O Estado de S. Paulo	📸 Em fotos: confira 30 imagens que retratam as queimadas e a destruição do Pantanal	2020-09-14
3499	-20.703926	14.565849	O Estado de S. Paulo	📊 'Prévia' do PIB do BC tem alta de 2,15% em julho e indica recuperação gradual	2020-09-14
3500	19.984825	-3.927962	O Estado de S. Paulo	🎒 Volta às aulas: tudo o que sabemos sobre a reabertura das escolas pelo Brasil	2020-09-14
3501	-10.9488	-23.245968	O Estado de S. Paulo	💬 CONTEÚDO PATROCINADO: Ouça o novo episódio do Podcast Red Hat #14: 'O poder ilimitado da TI escalável com Kubernetes' 	2020-09-14
3502	1.4260414	7.8014083	O Estado de S. Paulo	👩‍💻 Ministério Público propõe limites ao home office; especialistas preveem desestímulo ao teletrabalho	2020-10-05
3503	-1.1864846	32.62622	O Estado de S. Paulo	🦠 Pesquisadores que descobriram o vírus da hepatite C vencem o Nobel de Medicina	2020-10-05
3504	27.563946	18.285988	O Estado de S. Paulo	🗣️ Redes sociais e ministros já encarnam projeto de Bolsonaro para 2022	2020-10-05
3505	19.982111	-3.7452233	O Estado de S. Paulo	🎒 O que você precisa saber sobre a volta às escolas em São Paulo	2020-10-05
3506	-6.0643215	28.924818	O Estado de S. Paulo	➡️ 'Maioria das infecções pela covid é causada por superespalhadores'; leia a coluna de Daniel Martins de Barros	2020-10-05
3507	-17.656857	-28.820248	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2020-10-05
3508	20.935745	13.3332205	O Estado de S. Paulo	💰 Barroso manda afastar por 90 dias ex-vice-líder do governo flagrado com dinheiro da cueca	2020-10-15
3509	16.132452	5.8900023	O Estado de S. Paulo	⚖️ Por 9 a 1, STF decide que traficante André do Rap deve voltar para a prisão	2020-10-15
3510	35.50346	18.895372	O Estado de S. Paulo	🗣️ Bolsonaro ‘virou as costas para cidade de SP’, diz Covas em sabatina no 'Estadão'	2020-10-15
3511	-7.8301454	35.40135	O Estado de S. Paulo	😷 Verde, amarelo ou vermelho? Tabela mostra quando aumenta o risco de contágio de covid-19	2020-10-15
3512	-10.900035	-23.187254	O Estado de S. Paulo	➡️ CONTEÚDO PATROCINADO: Ouça o episódio especial do Podcast Red Hat #16: 'Desafios culturais das instituições financeiras na era digital' 	2020-10-15
3513	-16.935215	-30.744392	O Estado de S. Paulo	📲 QUER CONTINUAR BEM INFORMADO? A newsletter Estadão Noite leva à sua caixa de e-mail, no fim do dia, os melhores conteúdos do nosso site	2020-10-15
3514	12.334866	35.5881	O Estado de S. Paulo	💉 'Eficácia da Coronavac indica que Brasil terá uma vacina de alta qualidade contra a covid'; leia a coluna de Fernando Reinach	2021-01-08
3515	-21.519325	30.936867	O Estado de S. Paulo	👥 Pandemia não afasta turistas das ruas de Pipa, no Rio Grande do Norte	2021-01-08
3516	14.550335	17.473463	O Estado de S. Paulo	🗣️ Eliane Cantanhêde: 'Hoje, ataque à democracia nos Estados Unidos	2021-01-08
3517	-6.1150002	10.679831	O Estado de S. Paulo	📊 Governo prevê nova versão da Carteira Verde Amarela para combater desemprego no pós-covid	2021-01-08
3518	-11.106222	7.497918	O Estado de S. Paulo	💰 Senadora pode ganhar até R$ 52 mil e benefícios por apenas 15 dias no cargo	2021-01-08
3519	-17.6693	-28.818064	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2021-01-08
3520	-2.3303416	25.410223	O Estado de S. Paulo	😷 Cientistas que previram colapso em Manaus alertam para terceira onda e pedem lockdown	2021-02-08
3521	-20.025364	34.496296	O Estado de S. Paulo	🇯🇵 Pandemia pressiona comitê dos Jogos e especialistas já fazem cálculos de prejuízos	2021-02-08
3522	-2.7591934	-25.331123	O Estado de S. Paulo	⚖️ Entenda o que está em jogo no julgamento do STF sobre mensagens liberadas a Lula	2021-02-08
3523	5.6869555	28.34075	O Estado de S. Paulo	🦠 Poder, patriotismo e 1,4 bilhão de pessoas: como a China derrotou o vírus	2021-02-08
3524	-8.150874	-11.820095	O Estado de S. Paulo	🤸‍♂️ 11 minutos de exercícios usando o peso do próprio corpo trazem benefícios	2021-02-08
3525	13.2235565	-9.908053	O Estado de S. Paulo	🌳 Pressionado por desmate, Mourão quer usar militar da reserva para criar 'Força Tática da Amazônia'	2020-09-17
3526	25.223877	-12.148963	O Estado de S. Paulo	😔 Fome aumenta 43,7% em 5 anos e Brasil tem 1ª piora em segurança alimentar, diz IBGE	2020-09-17
3527	-5.886805	31.84899	O Estado de S. Paulo	😷 Contágios por coronavírus na Europa estão mais altos que no início da pandemia, diz OMS	2020-09-17
3528	27.349573	16.67634	O Estado de S. Paulo	⚖️ Bolsonaro cobra 'tratamento rigorosamente simétrico' em recurso ao STF para evitar depoimento presencial	2020-09-17
3529	22.950964	1.7363384	O Estado de S. Paulo	🧹 Jânio Quadros: o prefeito que tinha uma vassoura como símbolo e que concluiu o Parque do Ibirapuera; ouça podcast	2020-09-17
3530	12.012506	35.340527	O Estado de S. Paulo	💉 Com eficácia da Coronavac, Brasil precisa vacinar 99% do público-alvo para ter imunidade coletiva contra covid	2021-01-14
3531	-7.154975	3.2483897	O Estado de S. Paulo	➡️ Fernando Reinach: 'Importante é separar o que é ciência das promessas políticas dos governantes'	2021-01-14
3532	-8.944812	5.567793	O Estado de S. Paulo	💰 'Socorro' de matrizes a montadoras no País soma US$ 69 bilhões nos últimos 6 anos	2021-01-14
3533	-0.560712	3.7227547	O Estado de S. Paulo	🔒 Projeto invade atribuições da PF em relação à fiscalização de segurança privada	2021-01-14
3534	30.537426	14.332698	O Estado de S. Paulo	👉 Bolsonaro ‘polariza’ eleições no Congresso e torna disputas nas duas Casas ‘referendo’ sobre o governo	2021-01-14
3535	-17.6608	-28.820578	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2021-01-14
3536	5.633694	6.640589	O Estado de S. Paulo	👉Candidatos à Prefeitura de SP prometem crédito contra o desemprego e até banco para mulheres	2020-10-29
3537	-7.197428	2.2269192	O Estado de S. Paulo	💲'Juro a 2% é insustentável, e não se sabe como BC sai da arapuca', diz Mendonça	2020-10-29
3538	-9.65757	-9.922071	O Estado de S. Paulo	👩🏽‍💻Sua Carreira: Como aproveitar melhor o tempo do home office; confira dicas e vídeo com sugestões	2020-10-29
3539	33.75704	-6.007904	O Estado de S. Paulo	🇫🇷Ataque a faca em Nice deixa ao menos 2 mortos e vários feridos; suspeito foi preso	2020-10-29
3540	-1.7716273	23.296951	O Estado de S. Paulo	📲CONTEÚDO PATROCINADO por Sanofi: O 'Summit Saúde Brasil 2020 - os legados da pandemia’ continua até o dia 30 de outubro, das 9h às 11h	2020-10-29
3541	-9.727498	-24.936417	O Estado de S. Paulo	 Assista ao painel ‘Caminhos para erradicação do poliomielite’, que acontece nesta quarta, 28, das 11h às 11h30 	2020-10-29
3542	-21.506983	8.789766	O Estado de S. Paulo	👉 MEC diz que corte de verbas ameaça parar 29 institutos federais e afetar 175 mil alunos	2020-09-16
3543	7.285639	14.989999	O Estado de S. Paulo	➡️ Reeleição dos presidentes da Câmara e do Senado é decisão interna do Congresso, defende AGU	2020-09-16
3544	-22.032158	2.0752041	O Estado de S. Paulo	🛋️ Sem balada e isolados em casa, adolescentes enfrentam ansiedade e depressão	2020-09-16
3545	25.911676	13.96114	O Estado de S. Paulo	👔 MP e Polícia Civil fazem buscas em escritório de líder de Bolsonaro na Câmara	2020-09-16
3546	-14.833105	13.189763	O Estado de S. Paulo	☀️ Previsão do tempo em SP: Estado pode registrar novo recorde de calor	2020-09-16
3547	5.7582397	29.922533	O Estado de S. Paulo	💉 Serrana, cidade que espera vacinação em massa, agora vê corrida por imóveis	2021-02-10
3548	-4.089673	31.451582	O Estado de S. Paulo	🦠 Apesar do avanço de novas variantes, Brasil reduz exames para sequenciar coronavírus	2021-02-10
3549	-9.822115	11.732168	O Estado de S. Paulo	💰 Guedes quer ajuste para ter R$ 20 bi e bancar nova rodada do auxílio emergencial	2021-02-10
3550	-6.626146	5.333262	O Estado de S. Paulo	💳 Coluna do Broadcast: Na briga com 'bancões', Nubank corta juro em troca de conta salário	2021-02-10
3551	-9.600993	27.024397	O Estado de S. Paulo	😷 Oito em cada dez pacientes apresentam disfunções cognitivas pós-covid, aponta estudo do InCor	2021-02-10
3552	-17.65773	-28.823359	O Estado de S. Paulo	📲 É ASSINANTE DO ESTADÃO? Cadastre-se na newsletter Saiba Agora e receba em seu e-mail, logo cedo, os principais destaques do nosso site: 	2021-02-10
3553	-20.598452	5.4782796	Tribuna do Paraná	🤔 *Pais de alunos da rede municipal podem decidir entre aula híbrida ou remota até sexta* 	2021-02-11
3554	-17.591967	7.5625052	Tribuna do Paraná	🤔 *Concurso de PSS pra professores estaduais é adiado para janeiro de 2021* 	2020-12-11
3555	5.4169154	3.9166427	Tribuna do Paraná	⛈️ *Curitiba tem risco de temporal nesta sexta e chance de dias chuvosos em sequência* 	2020-11-27
3556	0.35396084	0.37100205	Tribuna do Paraná	🤑 *Morador de Curitiba fatura R$ 1 milhão em sorteio do Nota Paraná* 	2021-01-11
3557	2.5004756	-5.041715	Tribuna do Paraná	*Morre aos 75 anos o radialista esportivo Lourival Kaiut* 	2020-10-19
3558	-18.278463	7.5366945	Tribuna do Paraná	🏫 *Escolas municipais de Curitiba terão aulas presenciais apenas em 2021* 	2020-11-19
3559	4.312583	30.200796	Tribuna do Paraná	💉 *Curitiba fecha parceria com Dória e será uma das primeiras cidades a receber vacina* 	2020-12-08
3560	5.557427	3.805046	Tribuna do Paraná	🌤️ *Tempo aberto em Curitiba nesta terça-feira e calor predomina* 	2020-11-24
3561	17.11892	31.779852	Tribuna do Paraná	💉 *Empresas privadas poderão comprar vacina, diz Bolsonaro* 	2021-01-26
3562	-0.25628346	-29.257181	Tribuna do Paraná	😱 *Galaxy Fit e Moto G entram na promoção de Black Friday antecipada na Americanas* 	2020-11-18
3563	0.21547376	0.60346115	Tribuna do Paraná	*Paraná terá 107 mil mesários e colaboradores para 8,1 milhões de eleitores* 	2020-10-20
3564	1.2104092	2.0586271	Tribuna do Paraná	😮 *Ministério Público recomenda suspensão do PSS para professores no Paraná* 	2020-12-03
3565	0.8497228	16.304962	Tribuna do Paraná	*Live marca início das comemorações dos 100 anos do Socorro aos Necessitados* 	2020-10-22
3566	0.2877489	2.9462683	Tribuna do Paraná	🤔 *Reunião define fiscalização em quem desrespeitar toque de recolher no Paraná* 	2020-12-02
3567	6.2693944	4.2029123	Tribuna do Paraná	🚕 *Projeto aumenta vida útil dos táxis de Curitiba para 10 anos* 	2021-02-09
3568	6.2454576	3.6082015	Tribuna do Paraná	😮 *Centros esportivos de Curitiba aguardam liberação para reabrir* 	2021-01-12
3569	-6.0419416	43.571815	Tribuna do Paraná	😷 *Máscaras sujas não protegem da covid-19 e podem causar mau hálito e espinha* 	2020-11-03
3570	-19.181705	5.649648	Tribuna do Paraná	👨🏻‍🏫 *Volta às aulas presenciais na rede estadual pode ser em novembro, anuncia Ratinho Jr* 	2020-10-26
3571	-7.2753735	-9.171984	Tribuna do Paraná	*Golpistas estão se passando por representantes da Tribuna do Paraná* no WhatsApp, *criando grupos falsos e se oferecendo para cadastrar os usuários	2020-12-23
3572	-27.127285	-33.029404	Tribuna do Paraná	* Com acesso ao código de segurança enviado via SMS, *os golpistas conseguem roubar a conta de WhatsApp dos leitores	2020-12-23
3573	-15.5124855	-28.472229	Tribuna do Paraná	* O alerta é para que usuários não informem dados, pois o jornal não solicita esse tipo de informação	2020-12-23
3574	-26.043032	-32.93155	Tribuna do Paraná	*Os números oficiais de WhatsApp da Tribuna são:* (41) 99683-9504 e (41) 9174-5431	2020-12-23
3575	-25.465975	-33.356342	Tribuna do Paraná	 Nós não solicitamos códigos de Whatsapp, senhas  ou números de contas	2020-12-23
3576	3.531015	-47.105003	Tribuna do Paraná	 Dúvidas, entre em contato pelos números acima! 	2020-12-23
3577	-27.552176	-33.048706	Tribuna do Paraná	Confira nossas dicas de como manter seu WhatsApp seguro!	2020-12-23
3578	6.9654136	-1.8719752	Tribuna do Paraná	*Madero e Vivo são multados pela CGU por acusação de propina a agentes públicos* 	2020-10-19
3579	-7.2062354	-1.258237	Tribuna do Paraná	💉 *“Encontros familiares com poucas pessoas	2020-12-08
3580	8.659846	45.59309	Tribuna do Paraná	 Aguente um pouco mais, vacina tá perto”, pede infectologista* 	2020-12-08
3581	-15.380236	6.8658066	Tribuna do Paraná	😀 *Volkswagen abre inscrições para Programa de Estágio 2021* 	2021-02-10
3582	4.9658623	4.186664	Tribuna do Paraná	*Bairros de Curitiba e região sem água nesta sexta-feira	2020-10-16
3583	7.833493	3.3271396	Tribuna do Paraná	😟 *Artesã do Largo da Ordem pede ajuda após incêndio destruir casa em Curitiba* 	2021-01-18
3584	5.738611	4.6991467	Tribuna do Paraná	😡 *Festa clandestina com 100 pessoas é encerrada pela PM na região de Curitiba* 	2020-12-21
3585	-3.6337514	10.4206085	Tribuna do Paraná	🥤 *Governo do Paraná quer elevar imposto e deixar seu refrigerante mais caro* 	2020-11-30
3586	6.2440987	4.244096	Tribuna do Paraná	😮 *Aulas presenciais liberadas em escolas particulares de Curitiba pra crianças até 10 anos* 	2020-11-17
3587	-5.2270784	-22.128742	Tribuna do Paraná	🎁 *Veja 10 sugestões para presentear o namorado neste Natal 2020* 	2020-11-18
3588	-16.416859	-14.700091	Tribuna do Paraná	🤑 *Onde investir no curto prazo* 	2020-10-26
3589	10.916408	4.8660483	Tribuna do Paraná	🚔 *Em ação rápida, PRF prende suspeitos do assalto ousado a joalheria de Curitiba* 	2021-01-29
3590	-11.256053	5.223473	Tribuna do Paraná	🤑 *Salário mínimo regional tem reajuste de 6%	2021-01-13
3591	-8.709943	23.902102	Tribuna do Paraná	😮 *Vazamento de gás em central de supermercado de Curitiba leva cinco pessoas ao hospital* 	2021-01-14
3592	6.70868	3.2042546	Tribuna do Paraná	🏦 *Funcionários do Banco do Brasil fazem paralisação e agências fecham em Curitiba* 	2021-01-29
3593	-8.126477	-11.820264	Tribuna do Paraná	🚴🏻 *Dia do Esportista: bicicletas são ótimas opções para exercícios físicos* 	2021-02-10
3594	9.15872	13.422883	Tribuna do Paraná	🗳️ *Qual é a sua zona eleitoral nesta eleição? Veja o passo a passo pra encontrar* 	2020-11-03
3595	-13.306073	21.490028	Tribuna do Paraná	😮 *BR-476 tem congestionamento após grave acidente com morte	2021-01-15
3596	-10.898192	9.483846	Tribuna do Paraná	😀 *Após inauguração de fábrica gigante, empresa anuncia 200 vagas de trabalho* 	2021-01-12
3597	7.1249275	3.9941995	Tribuna do Paraná	😮 *Homem engasga, tem crise de tosse e leva socos e pontapés em restaurante de Curitiba* 	2020-12-11
3598	-7.099592	35.42198	Tribuna do Paraná	😷 *Tá nem aí pra covid-19 e coronavírus? Então prepare o bolso (ou use máscara)* 	2020-12-10
3599	-9.245663	26.493332	Tribuna do Paraná	⚰️ *Curitiba libera velórios de vítimas da covid-19 infectadas há mais 21 dias* 	2020-10-27
3600	7.6665764	4.090596	Tribuna do Paraná	🚓 *Pra defender sua família, homem reage a assalto e mata suspeito em Curitiba* 	2020-10-28
3601	6.346176	3.3906999	Tribuna do Paraná	👨🏻‍🏫 *Prefeitura de Curitiba convoca professores e inspetores de concurso realizado em 2016* 	2021-02-02
3602	-16.755169	-11.309915	Tribuna do Paraná	🤑 *Sete dicas para ter uma renda extra e realizar seus sonhos* 	2020-12-02
3603	6.686342	3.7534318	Tribuna do Paraná	*Rio de fezes em plena rua põe moradores em desespero em Curitiba* 	2020-10-15
3604	1.614971	1.7674558	Tribuna do Paraná	🙏🏽 *Agepar suspende reajuste de pedágio em três concessionárias no Paraná* 	2020-11-27
3605	6.8242593	2.7777948	Tribuna do Paraná	🟧 *Márcia Huçulak explica nova bandeira laranja em Curitiba* 	2020-11-27
3606	5.6158195	3.7123606	Tribuna do Paraná	*Sol deve voltar a predominar em Curitiba e terça-feira será mais quente* 	2020-10-20
3607	16.461605	3.5613923	Tribuna do Paraná	😡 *Condenado por duplo homicídio, ex-deputado Carli Filho volta à cena eleitoral* 	2020-11-04
3608	27.088747	19.953312	Tribuna do Paraná	🥰 *Liga Paranaense de Combate ao Câncer é premiada em evento com Bolsonaro* 	2020-11-11
3609	12.556372	0.83031994	Tribuna do Paraná	😮 *Manifestantes deixam Alep, mas iniciam greve de fome contra edital do PSS* 	2020-11-19
3610	1.9991744	-15.4619255	Tribuna do Paraná	🤑 *Os quatro perfis da sociedade de consumo* 	2020-10-28
3611	6.507276	3.6496253	Tribuna do Paraná	🥰 *Após seis meses na rua, família é acolhida e consegue emprego em Curitiba* 	2020-12-15
3612	-0.6254451	15.907762	Tribuna do Paraná	😮 *Novo decreto define critérios para realização de eventos durante a pandemia no Paraná* 	2020-11-05
3613	-10.168244	35.16408	Tribuna do Paraná	 Foco está nos crimes e medidas contra covid-19* 	2020-12-08
3614	7.549569	-3.0290985	Tribuna do Paraná	*Em decreto, Ratinho Jr autoriza retomada das aulas no dia 18 de fevereiro* 	2021-01-22
3615	5.6735353	4.7253857	Tribuna do Paraná	😮 *Shopping Curitiba mira Black Friday e Natal e abre 100 vagas de trabalho temporário* 	2020-10-26
3616	5.1451483	-4.9373507	Tribuna do Paraná	😁 *Curitibano e fã de cozinha! Conheça João Salgado, substituto de Parracho na RPC* 	2020-12-09
3617	-9.328032	26.097023	Tribuna do Paraná	😟 *Prefeitura de Curitiba deixa de monitorar doentes da covid-19 por falta de pessoal* 	2020-12-09
3618	5.470252	3.6849997	Tribuna do Paraná	🛒 *Mercado Municipal de Curitiba vai ficar aberto até às 22h partir de segunda (21)* 	2020-12-18
3619	16.770466	-15.129907	Tribuna do Paraná	🙏🏼 *Paraná tem 2º melhor desempenho do Brasil e gera 52,6 mil novos empregos* 	2021-01-29
3620	-0.82789934	21.19006	Tribuna do Paraná	😮 *Paraná prorroga por mais dez dias o toque de recolher contra a covid-19* 	2020-12-17
3621	5.5113235	3.938681	Tribuna do Paraná	🚰 *Falta de água e rodízio em Curitiba e região nesta sexta-feira* 	2021-01-15
3622	-9.921103	25.580172	Tribuna do Paraná	😷 *Algaci Tulio tem melhora, mas segue na UTI em tratamento contra covid-19* 	2021-01-06
3623	7.171646	5.9138336	Tribuna do Paraná	🗳️*Boleiros de Curitiba fracassam nas eleições na capital* 	2020-11-16
3624	0.94014555	21.080868	Tribuna do Paraná	🤔 *Escalada da covid-19 na RMC poderia ter sido evitada pelos prefeitos, diz estudo da UFPR* 	2020-12-30
3625	5.642658	3.0938003	Tribuna do Paraná	😮 *Venda de caminhões-pipa é suspensa pela Sanepar em Curitiba* 	2020-12-10
3626	6.632871	4.799177	Tribuna do Paraná	😷 *Alta de casos pode gerar mudança de bandeira em Curitiba, alerta diretor da prefeitura* 	2020-11-26
3627	-7.219167	5.7403274	Tribuna do Paraná	🤑 *Sanepar poderá captar dinheiro para ampliar sistemas de água e esgoto no PR* 	2020-10-27
3628	13.104837	5.9473734	Tribuna do Paraná	💇🏻‍♂️ *Mechas ilegais: Polícia Federal investiga importação de cabelo no Paraná* 	2020-11-10
3629	-4.2904196	9.313953	Tribuna do Paraná	🥰 *Campanha “Declare o Bem no seu Imposto de Renda” pode ajudar milhares de pessoas* 	2020-12-03
3630	-18.569294	7.4209895	Tribuna do Paraná	😮 *Estudantes de Curitiba terão aulas de economia doméstica a partir de fevereiro* 	2020-12-28
3631	7.29519	3.277451	Tribuna do Paraná	*Loja de carros em bairro nobre de Curitiba é suspeita de dar golpe de quase R$ 1 milhão; dono foi preso* 	2021-01-22
3632	0.42426342	35.90563	Tribuna do Paraná	💉 *Novo grupo de profissionais da Saúde será vacinado a partir de quarta* 	2021-02-02
